Group.1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH6	CH7	CH8	CH9	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1
Basidiomycota;Gloeocystidiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008730765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Golubeviaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001023665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001320081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004430545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002411022	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Hericiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000655584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Holtermanniales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016400911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004684911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Hydnodontaceae	0	0	0	0	0.001549732	0.018483284	0	0.001043654	0	0	0	0.004170142	0.000790882	0.001866683	0	0.002000556	0	0	0.000764048	0.006124351	0	0	0.010022592	0	0	0.005601482	0	0	0	0	0	0	0.002673527	0	0	0.005547398	0.001217513	0.002569868	0	0	0	0	0.00330033	0.003717776	0	0	0	0.00381971	0.003650504	0.001836072	0	0	0	0.001302447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395865	0	0.009793458	0.005240747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000498945	0.002608573	0	0.001521032	0	0	0.012374136	0.027743012	0	0	0	0	0.012908097	0.008955092	0.005157963	0	0	0.008029169	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Hymenochaetaceae	0	0.004649226	0	0	0	0	0	0	0	0	0	0	0	0	0.001149501	0	0.007047241	0	0	0.000443794	0	0	0.003655781	0.002877106	0	0	0.003174603	0	0	0	0	0	0.000353107	0	0	0	0.000468274	0.000229453	0	0	0	0	0	0	0	0	0.001337173	0	0	0.001883151	0	0	0	0	0	0	0.000544119	0	0	0	0	0	0	0	0	0.004199108	0.004465971	0	0	0	0	0	0	0	0.000304801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191902	0.000916526	0	0	0	0	0	0.000677931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Hymenochaetales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006551455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Jaapiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Kondoaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006153395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010238908	0	0	0	0	0	0	0	0
Basidiomycota;Leucosporidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002573922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008424291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Lycoperdaceae	0.006051963	0	0	0.007081694	0.000352212	0.005073843	0	0.005326232	0	0	0	0.009299416	0.003117004	0.007526946	0	0.001444846	0	0	0	0.000798828	0	0	0	0.001130292	0	0.004291458	0	0	0	0.008620994	0	0	0.000453995	0	0	0	0.000796066	0.001101372	0	0	0	0	0	0	0.002598792	0	0	0	0	0	0	0	0	0.001488511	0	0	0.001859073	0	0	0.000350898	0	0	0	0.000694059	0	0	0	0	0	0	0	0	0	0.002228916	0	0	0.000527821	0	0.042281374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000423012	0	0.000314696	0	0	0	0.002242386	0	0	0.015577865	0	0.001761829	0	0.004040404	0.001195338	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Lyophyllaceae	0	0	0	0	0.000211327	0	0	0	0	0	0	0.002043369	0.000651314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000756659	0	0	0	0.003090611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043044292	0.000634805	0.005047006	0	0	0.035566134	0	0	0.002568018	0	0	0	0	0.001512959	0	0.00744562	0	0	0.004096386	0.077622555	0	0	0.010069572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610749	0.000537325	0	0	0.011381517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Malasseziaceae	0	0.021407258	0	0.003332562	0.000422654	0.00063423	0.407994106	0.021916724	0	0.091141208	0.115130993	0.009007506	0.001163061	0	0.005353389	0	0	0.000666223	0.000764048	0.001331381	0.007620257	0.063895216	0.001889505	0.01243321	0.021612262	0.002936261	0.012585034	0	0	0.009221637	0	0.000192394	0.00025222	0	0	0	0	0.000275343	0.002275313	0.137583581	0	0.000821777	0.00990099	0	0.002445922	0.001186768	0.006685867	0	0.001190382	0.002071466	0.000335946	0	0.043783835	0.001860638	0	0.006550218	0.002176476	0.002968827	0.002664101	0.000350898	0.002856171	0.022094692	0.014067096	0.002290394	0.00084122	0.00804829	0.00824003	0	0.010853835	0.002749065	0.024464181	0.008857158	0.007137883	0.011144578	0.003657607	0.112348877	0.000307895	0	0.027873689	0	0.763509157	0.158823286	0.216135111	0.200165044	0	0	0.033086966	0.055149072	0	0	0	0.010064252	0.018938347	0.010988206	0.029137862	0.001545993	0.011668727	0	0.000580855	0	0.009203126	0.028016501	0	0.021685514	0.088233113	0.083476567	0.002967	0.0911188	0.007786343	0.160748056	0	0.008339849	0.057814049	0.001815019	0.003608052	0	6.21E-05	0.251952157	0.262599706	0.275578104	0.086308212	0.410021575	0	0	0.002256063	0	0.001153886	0.178917695	0.043808687	0.026022079	0.000730079	0	0.000168549	0.009544533	0.023527137	0.000467424	0.025402314	0.014571244	0.002042036	0.01025641	0.014778325	0.016363571	0	0	0.008464206	0	0.009306901	0	0.004673302	0.029492247	0.02405393
Basidiomycota;Marasmiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033554	0	0	0	0.002108126	0	0.000639413	0.000416435	0	0	0	0	0	0	0.007392437	0	0	0.002168675	0	0	0	0.002196997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Meripilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025922516	0	0	0	0	0	0	0	0	0.00140037	0	0	0	0	0	0	0	0	0	0	0	0.000275343	0	0	0	0	0	0	0	0.001483459	0.001851471	0.003274037	0	0	0	0	0	0.006512234	0	0	0.003446087	0.001187531	0.001480056	0	0	0.006025825	0	0.001388118	0	0	0.001635426	0.005002207	0.002565452	0	0	0	0	0.001506024	0.001473203	0	0.000483835	0	0	0	0	0	0	0	5.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230282	0	0	0.000367146	0	0	0.00467063	0.00104297	0	0	0	0	0	0.006295163	0	0	0	0	0.011218693	0	0	0	0	0	0	0	0	0
Basidiomycota;Meruliaceae	0	0.00267157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001736473	0	0	0	0	0	0	0.001038985	0	0	0	0	0	0	0	0	0	0	0.000842894	0	0	0	0	0	0	0	0	0.002225189	0	0.005893266	0	0.000659103	0	0.000819523	0	0	0	0	0.001768387	0.000989609	0	0.001111176	0	0	0	0	0	0	0.004465971	0	0	0	0	0	0	0	0	0	0.00017594	0	0	0.000163773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000493514	0	0	0	0	0	0.001355861	0	0	0	0	0.003056235	0.006738485	0.00696325	0.00493077	0.008266361	0.00554672	0.005287792	0	0	0	0	0	0	0	0	0
Basidiomycota;Microbotryomycetes_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000662371	0	0	0	0	0	0	0	0	0	0	0	0.000993811	0	0	0	0	0	0	0	0	0	0	0	0.001009591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004322028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Microstromatales_fam_Incertae_sedis	0.001530382	0	0	0	0	0	0	0.005902041	0	0	0	0	0	0.000421509	0	0.003000834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003665782	0	0	0	0	0	0	0	0.007817322	0	0.002777557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001147267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Moniliellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012700429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011910927	0	0	0	0.000837287	0	0	0	0	0	0.000935727	0	0	0	0	0	0	0	0	0	0	0	0.00853508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001564456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Mrakiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002266449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002611421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002388128	0	0	0	0	0	0	0	0	0	0	0	0.13583694	0	0	0.133636088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259628	0	0
Basidiomycota;Nidulariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003448502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Omphalotaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002698841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004616458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006227504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Peniophoraceae	0	0	0	0	0	0	0	0.002843056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000842894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008137233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001145532	0	0.00667158	0.004144485	0	0	0	0	0	0	0	0	0
Basidiomycota;Phaeotremellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010223113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Phallaceae	0	0	0	0	0	0	0	0.003382877	0	0	0	0	0	0	0	0.000277855	0	0	0	0.000310655	0	0	0	0	0	0.007679451	0	0.000970459	0	0	0	0	0.001261098	0	0	0	0	0.000275343	0	0	0	0	0	0	0	0	0.036000823	0	0	0	0	0.013476598	0	0.02046702	0	0	0.000861522	0.005838694	0	0.002105386	0	0	0	0.000555247	0	0	0	0	0.003683726	0.001814383	0	0	0	0	0.004165608	0.009369603	0.000791731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146648	0	0	0.001424293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081466008	0	0	0	0	0.00022058	0	0	0	0.001496834	0.000916526	0	0.001940627	0	0.021583463	0	0.00177305	0	0	0.013105188	0.044540415	0.005537178	0.05665647	0.035375027	0.010907461	0.059050899	0.019975951	0.004644682	0	0.044818408	0	0.025083612	0	0.004269328	0.008394634	0	0
Basidiomycota;Physalacriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000807103	0	0	0	0.020838211	0.000367124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000692726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000524494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Piskurozymaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Pisolithaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006502555	0	0	0	0	0	0	0	0	0
Basidiomycota;Pleurotaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.001256106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Pluteaceae	0	0	0	0.006341125	0	0	0	0	0	0	0	0	0	0	0	0.002500695	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01399145	0	0	0	0	0	0	0	0.000596577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011809544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Podaxaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532352	0	0	0	0	0	0	0	0	0
Basidiomycota;Podoscyphaceae	0	0	0	0	0	0	0	0	0	0	0	0.001334445	0.005443126	0.001445174	0	0	0	0	0	0	0	0	0	0	0	0.000813118	0	0	0.003164262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002321083	0	0	0.00643885	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Polyporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002047329	0	0	0	0	0.000694589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002160049	0.006875477	0	0	0	0	0	0	0	0	0	0.000593765	0.019684748	0	0	0.004782401	0	0	0	0	0.001635426	0.004119464	0	0.001759402	0	0	0	0	0	0	0	0.03872208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Porotheleaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Psathyrellaceae	0.002017321	0.007737145	0	0.011895395	0.003803888	0.005481562	0	0.002519164	0	0	0	0.009341118	0.001116539	0.004275306	0.021249343	0.000722423	0.01363411	0	0.002014309	0.002529623	0.00238133	0	0.011254878	0.007603781	0	0.000722772	0.009070295	0	0	0.017842632	0	0.016770346	0.005347054	0	0	0.124925219	0.003324748	0.002294525	0	0	0	0	0.001650165	0.000531111	0	0.001186768	0.002674347	0.00381971	0.001587176	0	0.0075028	0.00145693	0	0.00241883	0	0.003742982	0	0.004255319	0.00288611	0	0.00367222	0.007173601	0	0.000485841	0	0	0.001195119	0	0.002170767	0.001869364	0	0	0	0.00186747	0.001676403	0.056519862	0.00017594	0	0.007658987	0.001091822	0	0	6.98E-05	0	0	0.015570261	0	0	0.005668582	0.010976388	0	0.004946836	0	0	0.002285323	0.003968049	0	0.007332402	0	0	0.057227376	0	0	0	0	0	0	0	0	0	0	0	0	0.027603418	0.023072541	0	6.21E-05	0	0	7.35E-05	0	0	0.197679153	0.00882748	0.000423012	0	0.165005769	0	0	0.114703385	0.013297872	0	0	0	0.018628336	0.019919459	0.039233941	0.0529121	0.018228907	0.031151933	0.049028354	0.027439351	0.029010239	0	0.019273914	0	0.06030569	0.040172831	0.013587192	0	0.070987181
