SUID	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	Degree	Eccentricity	Group	IsSingleNode	name	NeighborhoodConnectivity	New_Name	NumberOfDirectedEdges	NumberOfUndirectedEdges	PartnerOfMultiEdgedNodePairs	Radiality	selected	SelfLoops	shared name	Stress	TopologicalCoefficient
4215	1.89583333	0.00167624	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	Treponema	33.44444444	ASV_B299	9	0	0	0.77604167	FALSE	0	Treponema	312	0.92698413
4225	1.97916667	7.71E-04	0.50526316	0	7	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B369: Bacteroidales	34.28571429	ASV_B369	7	0	0	0.75520833	FALSE	0	ASV_B369: Bacteroidales	110	0.95102041
4233	1.77083333	0.01190498	0.56470588	0	12	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B373: YRC22	27.83333333	ASV_B373	12	0	0	0.80729167	FALSE	0	ASV_B373: YRC22	1744	0.76666667
4245	2.33333333	0.00484779	0.42857143	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	Sordaria fimicola	10.7	ASV_F126	10	0	0	0.66666667	FALSE	0	Sordaria fimicola	222	0.80833333
4247	1.8125	0.00687997	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B378: Bacteroidales	29.63636364	ASV_B378	11	0	0	0.796875	FALSE	0	ASV_B378: Bacteroidales	1174	0.81818182
4259	1.85416667	0.00349026	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	Asteroleplasma anaerobium	31.6	ASV_B436	10	0	0	0.78645833	FALSE	0	Asteroleplasma anaerobium	696	0.87428571
335	1.8125	0.00687997	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	Eubacterium biforme	29.63636364	ASV_B439	11	0	0	0.796875	FALSE	0	Eubacterium biforme	1174	0.81818182
431	1.8125	0.00791491	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	Sphaerochaeta	29.45454545	ASV_B441	11	0	0	0.796875	FALSE	0	Sphaerochaeta	1234	0.81298701
4292	1.8125	0.02726436	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B449: Bacteroidales	28.45454545	ASV_B449	11	0	0	0.796875	FALSE	0	ASV_B449: Bacteroidales	1794	0.78441558
4300	2.75	1.13E-04	0.36363636	0	2	4	CaptiveWestern Lowland Gorilla	FALSE	ASV_F144: Unidentified	10	ASV_F144	2	0	0	0.5625	FALSE	0	ASV_F144: Unidentified	6	0.9
4305	1.89583333	0.00387225	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	GMD14H09	31.11111111	ASV_B467	9	0	0	0.77604167	FALSE	0	GMD14H09	592	0.86031746
4315	1.8125	0.00791491	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B522: f__RFP12	29.45454545	ASV_B522	11	0	0	0.796875	FALSE	0	ASV_B522: f__RFP12	1234	0.81298701
4327	1.8125	0.00687997	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	Coriobacteriaceae	29.63636364	ASV_B523	11	0	0	0.796875	FALSE	0	Coriobacteriaceae	1174	0.81818182
4339	1.85416667	0.00349026	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	YRC22	31.6	ASV_B529	10	0	0	0.78645833	FALSE	0	YRC22	696	0.87428571
4350	2.02083333	6.60E-04	0.49484536	0	6	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B532: Bacteroidales	34.16666667	ASV_B532	6	0	0	0.74479167	FALSE	0	ASV_B532: Bacteroidales	112	0.94761905
4357	1.85416667	0.00349026	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	Bacteroides	31.6	ASV_B533	10	0	0	0.78645833	FALSE	0	Bacteroides	696	0.87428571
4368	1.85416667	0.00349026	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B535: o__YS2	31.6	ASV_B535	10	0	0	0.78645833	FALSE	0	ASV_B535: o__YS2	696	0.87428571
4379	1.89583333	0.00167624	0.52747253	0	17	3	CaptiveWestern Lowland Gorilla	FALSE	Sutterella	33.44444444	ASV_B878	17	0	8	0.77604167	FALSE	0	Sutterella	312	0.92698413
4389	1.89583333	0.00167624	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	o__YS2	33.44444444	ASV_B586	9	0	0	0.77604167	FALSE	0	o__YS2	312	0.92698413
860	1.85416667	0.00349026	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	Lachnospiraceae	31.6	ASV_B604	10	0	0	0.78645833	FALSE	0	Lachnospiraceae	696	0.87428571
4409	1.8125	0.00687997	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	Veillonellaceae	29.63636364	ASV_B605	11	0	0	0.796875	FALSE	0	Veillonellaceae	1174	0.81818182
4421	1.89583333	0.01944185	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B677: Ruminococcaceae	30.22222222	ASV_B677	9	0	0	0.77604167	FALSE	0	ASV_B677: Ruminococcaceae	1088	0.83492063
4431	1.85416667	0.00579083	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B706: Bacteroidales	30.9	ASV_B706	10	0	0	0.78645833	FALSE	0	ASV_B706: Bacteroidales	822	0.85428571
892	2.02083333	6.97E-04	0.49484536	0	6	3	CaptiveWestern Lowland Gorilla	FALSE	Unidentified	33.33333333	ASV_B707	6	0	0	0.74479167	FALSE	0	Unidentified	134	0.92380952
4448	1.8125	0.00791491	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B708: f__RFP12	29.45454545	ASV_B708	11	0	0	0.796875	FALSE	0	ASV_B708: f__RFP12	1234	0.81298701
4460	1.8125	0.00947447	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	Schwartzia	29	ASV_B709	11	0	0	0.796875	FALSE	0	Schwartzia	1298	0.8
4472	1.85416667	0.00579083	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	Pirellulaceae	30.9	ASV_B727	10	0	0	0.78645833	FALSE	0	Pirellulaceae	822	0.85428571
4483	2.02083333	5.20E-04	0.49484536	0	6	3	CaptiveWestern Lowland Gorilla	FALSE	Clostridiales	34.66666667	ASV_B734	6	0	0	0.74479167	FALSE	0	Clostridiales	66	0.96190476
4490	1.89583333	0.00167624	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B747: Ruminococcaceae	33.44444444	ASV_B747	9	0	0	0.77604167	FALSE	0	ASV_B747: Ruminococcaceae	312	0.92698413
4500	1.89583333	0.00167624	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	f__RF16	33.44444444	ASV_B763	9	0	0	0.77604167	FALSE	0	f__RF16	312	0.92698413
4510	1.89583333	0.00167624	0.52747253	0	9	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B774: Ruminococcaceae	33.44444444	ASV_B774	9	0	0	0.77604167	FALSE	0	ASV_B774: Ruminococcaceae	312	0.92698413
4520	1.85416667	0.00475951	0.53932584	0	15	3	CaptiveWestern Lowland Gorilla	FALSE	g__RFN20	31.1	ASV_B886	15	0	5	0.78645833	FALSE	0	g__RFN20	756	0.86
4531	1.97916667	7.71E-04	0.50526316	0	7	3	CaptiveWestern Lowland Gorilla	FALSE	Clostridium	34.28571429	ASV_B866	7	0	0	0.75520833	FALSE	0	Clostridium	110	0.95102041
4539	1.9375	0.00123194	0.51612903	0	8	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B875: Bacteroidales	33.875	ASV_B875	8	0	0	0.765625	FALSE	0	ASV_B875: Bacteroidales	214	0.93928571
4561	1.85416667	0.00475951	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	Ruminobacter	31.1	ASV_B909	10	0	0	0.78645833	FALSE	0	Ruminobacter	756	0.86
4572	2.1875	5.51E-05	0.45714286	0	2	3	CaptiveWestern Lowland Gorilla	FALSE	o__RF39	33	ASV_B930	2	0	0	0.703125	FALSE	0	o__RF39	14	0.91428571
4575	1.85416667	0.00349026	0.53932584	0	10	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_B946: Ruminococcaceae	31.6	ASV_B946	10	0	0	0.78645833	FALSE	0	ASV_B946: Ruminococcaceae	696	0.87428571
5583	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	Acholeplasmatales	79.875	ASV_B170	8	0	0	0.75	FALSE	0	Acholeplasmatales	1606	0.66911765
5584	1.48818898	0.17715519	0.67195767	0.02151463	86	3	Chimps	FALSE	Cladosporium	8.63095238	ASV_F160	86	0	2	0.87795276	FALSE	0	Cladosporium	49166	0.08535714
5586	1.48031496	0.14658185	0.67553191	0.02147316	93	3	Chimps	FALSE	Xylariales	8.41111111	ASV_F167	93	0	3	0.87992126	FALSE	0	Xylariales	48574	0.08377778
498	1.32283465	0.18386038	0.75595238	0.08396248	99	3	Chimps	FALSE	Unidentified	11.21276596	ASV_B511	98	0	3	0.91929134	FALSE	1	Unidentified	41016	0.09638665
5589	1.56692913	0.10159406	0.63819095	0.02434275	81	3	Chimps	FALSE	Wickerhamomyces anomalus	9.11392405	ASV_F169	81	0	2	0.85826772	FALSE	0	Wickerhamomyces anomalus	33870	0.09075949
5591	1.66929134	0.10322177	0.5990566	0	81	3	Chimps	FALSE	ASV_F174: Didymosphaeriaceae	7.98734177	ASV_F174	81	0	2	0.83267717	FALSE	0	ASV_F174: Didymosphaeriaceae	47530	0.63521289
5593	1.70866142	0.07596481	0.58525346	0.03114754	62	3	Chimps	FALSE	ASV_F175: Nigrospora oryzae	9.81967213	ASV_F175	62	0	1	0.82283465	FALSE	0	ASV_F175: Nigrospora oryzae	21990	0.09770492
5595	1.59055118	0.08625847	0.62871287	0.0252905	79	3	Chimps	FALSE	ASV_F176: Nigrospora oryzae	9.20779221	ASV_F176	79	0	2	0.8523622	FALSE	0	ASV_F176: Nigrospora oryzae	29614	0.09181818
5597	1.73228346	0.09583081	0.57727273	0	77	3	Chimps	FALSE	Boeremia exigua	8.08	ASV_F184	77	0	2	0.81692913	FALSE	0	Boeremia exigua	52028	0.64363636
5599	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	Adlercreutzia	76.22222222	ASV_B10	9	0	0	0.76181102	FALSE	0	Adlercreutzia	3292	0.6271809
5601	2.17322835	0.0468236	0.46014493	0	48	3	Chimps	FALSE	ASV_F161: Didymosphaeriaceae	8.78723404	ASV_F161	48	0	1	0.70669291	FALSE	0	ASV_F161: Didymosphaeriaceae	53362	0.70793037
5610	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B105: Asteroleplasma anaerobium	82.57142857	ASV_B105	7	0	0	0.74212598	FALSE	0	ASV_B105: Asteroleplasma anaerobium	1334	0.70935961
5618	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B501: Asteroleplasma anaerobium	82.57142857	ASV_B501	7	0	0	0.74212598	FALSE	0	ASV_B501: Asteroleplasma anaerobium	1334	0.70935961
5626	2.22834646	6.69E-05	0.44876325	0.5	4	4	Chimps	FALSE	ASV_B502: Asteroleplasma anaerobium	85	ASV_B502	4	0	0	0.69291339	FALSE	0	ASV_B502: Asteroleplasma anaerobium	80	0.83333333
5631	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B1: o__RF39	76.22222222	ASV_B1	9	0	0	0.76181102	FALSE	0	ASV_B1: o__RF39	3292	0.6271809
5641	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B11: Prevotella	76.22222222	ASV_B11	9	0	0	0.76181102	FALSE	0	ASV_B11: Prevotella	3292	0.6271809
5651	1.93700787	0.00552758	0.51626016	0.11111111	10	3	Chimps	FALSE	ASV_B111: Coriobacteriaceae	69	ASV_B111	10	0	0	0.76574803	FALSE	0	ASV_B111: Coriobacteriaceae	4670	0.56694215
5661	2.86614173	9.05E-05	0.3489011	0	4	4	Chimps	FALSE	Papiliotrema baii	10	ASV_F189	4	0	0	0.53346457	FALSE	0	Papiliotrema baii	36	0.9
5663	1.92125984	0.00869492	0.5204918	0.09090909	20	3	Chimps	FALSE	ASV_B112: Prevotella	63.36363636	ASV_B113	20	0	9	0.76968504	FALSE	0	ASV_B112: Prevotella	6144	0.51990984
5683	2.81889764	0.00107449	0.3547486	0	7	4	Chimps	FALSE	Pestalotiopsis	7.71428571	ASV_F201	7	0	0	0.54527559	FALSE	0	Pestalotiopsis	510	0.67142857
5685	1.93700787	0.00464139	0.51626016	0.11111111	10	3	Chimps	FALSE	ASV_B114: Bacteroidales	69.3	ASV_B114	10	0	0	0.76574803	FALSE	0	ASV_B114: Bacteroidales	4746	0.56942149
5696	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B116: Sphaerochaeta	76.22222222	ASV_B116	9	0	0	0.76181102	FALSE	0	ASV_B116: Sphaerochaeta	3292	0.6271809
5706	1.93700787	0.00550012	0.51626016	0.11111111	10	3	Chimps	FALSE	ASV_B117: Sphaerochaeta	69	ASV_B117	10	0	0	0.76574803	FALSE	0	ASV_B117: Sphaerochaeta	4752	0.56694215
5715	2.88188976	7.50E-05	0.34699454	0	4	4	Chimps	FALSE	Periconia byssoides	10	ASV_F177	4	0	0	0.52952756	FALSE	0	Periconia byssoides	12	1
5718	1.93700787	0.00550012	0.51626016	0.11111111	10	3	Chimps	FALSE	ASV_B119: o__RF39	69	ASV_B119	10	0	0	0.76574803	FALSE	0	ASV_B119: o__RF39	4752	0.56694215
5729	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B12: Treponema	76.22222222	ASV_B12	9	0	0	0.76181102	FALSE	0	ASV_B12: Treponema	3292	0.6271809
5739	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B120: g__YRC22	76.22222222	ASV_B120	9	0	0	0.76181102	FALSE	0	ASV_B120: g__YRC22	3292	0.6271809
5749	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B121: Prevotella	76.22222222	ASV_B121	9	0	0	0.76181102	FALSE	0	ASV_B121: Prevotella	3292	0.6271809
5759	1.93700787	0.00550012	0.51626016	0.11111111	10	3	Chimps	FALSE	ASV_B126: Prevotella	69	ASV_B126	10	0	0	0.76574803	FALSE	0	ASV_B126: Prevotella	4752	0.56694215
5770	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B127: Bacteroidales	76.22222222	ASV_B127	9	0	0	0.76181102	FALSE	0	ASV_B127: Bacteroidales	3292	0.6271809
5780	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B14: Prevotella copri	76.22222222	ASV_B14	9	0	0	0.76181102	FALSE	0	ASV_B14: Prevotella copri	3292	0.6271809
5790	1.93700787	0.00550012	0.51626016	0.11111111	10	3	Chimps	FALSE	ASV_B148: Lachnospiraceae	69	ASV_B148	10	0	0	0.76574803	FALSE	0	ASV_B148: Lachnospiraceae	4752	0.56694215
5801	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B15: Bacteroidales	76.22222222	ASV_B15	9	0	0	0.76181102	FALSE	0	ASV_B15: Bacteroidales	3292	0.6271809
5811	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B16: Coriobacteriaceae	76.22222222	ASV_B16	9	0	0	0.76181102	FALSE	0	ASV_B16: Coriobacteriaceae	3292	0.6271809
5821	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B17: Prevotella	76.22222222	ASV_B17	9	0	0	0.76181102	FALSE	0	ASV_B17: Prevotella	3292	0.6271809
5831	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B18: g__RFN20	76.22222222	ASV_B18	9	0	0	0.76181102	FALSE	0	ASV_B18: g__RFN20	3292	0.6271809
5841	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	ASV_B187: Bacteroidales	79.875	ASV_B187	8	0	0	0.75	FALSE	0	ASV_B187: Bacteroidales	1606	0.66911765
5850	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B2: Sphaerochaeta	76.22222222	ASV_B2	9	0	0	0.76181102	FALSE	0	ASV_B2: Sphaerochaeta	3292	0.6271809
5860	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B20: Lachnospiraceae	76.22222222	ASV_B20	9	0	0	0.76181102	FALSE	0	ASV_B20: Lachnospiraceae	3292	0.6271809
5870	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B208: Treponema	82.57142857	ASV_B208	7	0	0	0.74212598	FALSE	0	ASV_B208: Treponema	1334	0.70935961
5878	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B209: Clostridiales	82.57142857	ASV_B209	7	0	0	0.74212598	FALSE	0	ASV_B209: Clostridiales	1334	0.70935961
5886	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	ASV_B214: Lachnospiraceae	79.875	ASV_B214	8	0	0	0.75	FALSE	0	ASV_B214: Lachnospiraceae	1606	0.66911765
5895	1.98425197	0.00134737	0.50396825	0.14285714	8	3	Chimps	FALSE	ASV_B223: g__RFN20	78.125	ASV_B223	8	0	0	0.75393701	FALSE	0	ASV_B223: g__RFN20	2906	0.65889831
5904	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B224: g__YRC22	82.57142857	ASV_B224	7	0	0	0.74212598	FALSE	0	ASV_B224: g__YRC22	1334	0.70935961
5912	1.98425197	0.00460056	0.50396825	0.13888889	9	4	Chimps	FALSE	ASV_B227: Coriobacteriaceae	71.44444444	ASV_B227	9	0	0	0.75393701	FALSE	0	ASV_B227: Coriobacteriaceae	2880	0.59757236
5922	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B228: g__RFN20	82.57142857	ASV_B228	7	0	0	0.74212598	FALSE	0	ASV_B228: g__RFN20	1334	0.70935961
5930	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	ASV_B229: Prevotella	79.875	ASV_B229	8	0	0	0.75	FALSE	0	ASV_B229: Prevotella	1606	0.66911765
5939	1.98425197	0.00134737	0.50396825	0.14285714	8	3	Chimps	FALSE	ASV_B230: o__RF39	78.125	ASV_B230	8	0	0	0.75393701	FALSE	0	ASV_B230: o__RF39	2906	0.65889831
5948	2	0.00101119	0.5	0.17857143	15	4	Chimps	FALSE	ASV_B232: Bacteroidales	79.875	ASV_B233	15	0	7	0.75	FALSE	0	ASV_B232: Bacteroidales	1606	0.66911765
5964	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B235: Sphaerochaeta	76.22222222	ASV_B235	9	0	0	0.76181102	FALSE	0	ASV_B235: Sphaerochaeta	3292	0.6271809
5974	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B236: Coriobacteriaceae	82.57142857	ASV_B236	7	0	0	0.74212598	FALSE	0	ASV_B236: Coriobacteriaceae	1334	0.70935961
5982	2.04724409	0.00305069	0.48846154	0.17857143	8	4	Chimps	FALSE	ASV_B248: Lachnospiraceae	71.375	ASV_B248	8	0	0	0.73818898	FALSE	0	ASV_B248: Lachnospiraceae	2058	0.61314655
5991	2.06299213	6.72E-04	0.48473282	0.23809524	7	4	Chimps	FALSE	ASV_B282: Bacteroidales	80.57142857	ASV_B282	7	0	0	0.73425197	FALSE	0	ASV_B282: Bacteroidales	902	0.69334975
5999	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B3: Prevotella copri	76.22222222	ASV_B3	9	0	0	0.76181102	FALSE	0	ASV_B3: Prevotella copri	3292	0.6271809
6009	2.22834646	6.69E-05	0.44876325	0.5	4	4	Chimps	FALSE	ASV_B300: Prevotella	85	ASV_B300	4	0	0	0.69291339	FALSE	0	ASV_B300: Prevotella	80	0.83333333
6014	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B31: g__RFN20	76.22222222	ASV_B31	9	0	0	0.76181102	FALSE	0	ASV_B31: g__RFN20	3292	0.6271809
6024	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B32: o__RF39	76.22222222	ASV_B32	9	0	0	0.76181102	FALSE	0	ASV_B32: o__RF39	3292	0.6271809
6034	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	ASV_B33: Prevotella	79.875	ASV_B33	8	0	0	0.75	FALSE	0	ASV_B33: Prevotella	1606	0.66911765
6043	2.05511811	6.07E-04	0.48659004	0.2	6	4	Chimps	FALSE	ASV_B360: g__RFN20	83.5	ASV_B360	6	0	0	0.73622047	FALSE	0	ASV_B360: g__RFN20	1104	0.72953216
6050	2.08661417	4.48E-04	0.47924528	0.2	5	4	Chimps	FALSE	ASV_B362: Bacteroidales	84.4	ASV_B362	5	0	0	0.72834646	FALSE	0	ASV_B362: Bacteroidales	864	0.75675676
6056	2.18110236	1.70E-04	0.45848375	0.5	4	4	Chimps	FALSE	ASV_B390: g__RFN20	82.25	ASV_B390	4	0	0	0.70472441	FALSE	0	ASV_B390: g__RFN20	176	0.76157407
6061	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B4: Treponema	76.22222222	ASV_B4	9	0	0	0.76181102	FALSE	0	ASV_B4: Treponema	3292	0.6271809
6071	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	ASV_B506: Prevotella	79.875	ASV_B506	8	0	0	0.75	FALSE	0	ASV_B506: Prevotella	1606	0.66911765
6080	2.48031496	0	0.4031746	0	1	4	Chimps	FALSE	ASV_B534: Prevotella	84	ASV_B534	1	0	0	0.62992126	FALSE	0	ASV_B534: Prevotella	0	0
6082	2.28346457	0	0.43793103	1	2	4	Chimps	FALSE	ASV_B581: Ruminococcaceae	92	ASV_B581	2	0	0	0.67913386	FALSE	0	ASV_B581: Ruminococcaceae	0	0.94845361
6085	2.48031496	0	0.4031746	0	1	4	Chimps	FALSE	ASV_B610: Ruminococcaceae	84	ASV_B610	1	0	0	0.62992126	FALSE	0	ASV_B610: Ruminococcaceae	0	0
6087	2.48031496	0	0.4031746	0	1	4	Chimps	FALSE	ASV_B683: Clostridiales	84	ASV_B683	1	0	0	0.62992126	FALSE	0	ASV_B683: Clostridiales	0	0
6089	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B7: Treponema	76.22222222	ASV_B7	9	0	0	0.76181102	FALSE	0	ASV_B7: Treponema	3292	0.6271809
6099	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B8: o__RF39	76.22222222	ASV_B8	9	0	0	0.76181102	FALSE	0	ASV_B8: o__RF39	3292	0.6271809
6109	2.25984252	2.00E-05	0.44250871	0.66666667	3	4	Chimps	FALSE	ASV_B873: Bacteroidales	87	ASV_B873	3	0	0	0.68503937	FALSE	0	ASV_B873: Bacteroidales	24	0.87878788
6113	1.95275591	0.00165685	0.51209677	0.13888889	11	3	Chimps	FALSE	ASV_B898: o__RF39	76.22222222	ASV_B9	11	0	2	0.76181102	FALSE	0	ASV_B898: o__RF39	3292	0.6271809
6125	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B21: Bacteroides	76.22222222	ASV_B21	9	0	0	0.76181102	FALSE	0	ASV_B21: Bacteroides	3292	0.6271809
6135	2.48031496	0	0.4031746	0	1	4	Chimps	FALSE	Bifidobacteriaceae	84	ASV_B443	1	0	0	0.62992126	FALSE	0	Bifidobacteriaceae	0	0
6137	2.28346457	0	0.43793103	1	2	4	Chimps	FALSE	Bulleidia	92	ASV_B810	2	0	0	0.67913386	FALSE	0	Bulleidia	0	0.94845361
6140	2	0.00101119	0.5	0.17857143	8	4	Chimps	FALSE	Butyrivibrio	79.875	ASV_B416	8	0	0	0.75	FALSE	0	Butyrivibrio	1606	0.66911765
6149	2.1496063	2.24E-04	0.46520147	0.33333333	4	4	Chimps	FALSE	ASV_B322: Clostridiales	86.75	ASV_B322	4	0	0	0.71259843	FALSE	0	ASV_B322: Clostridiales	384	0.80092593
6154	2.18110236	1.47E-04	0.45848375	0.5	4	4	Chimps	FALSE	ASV_B366: Clostridiales	86.75	ASV_B366	4	0	0	0.70472441	FALSE	0	ASV_B366: Clostridiales	176	0.80324074
6159	2.22047244	1.15E-04	0.45035461	0.33333333	3	4	Chimps	FALSE	ASV_B434: Clostridiales	86.33333333	ASV_B434	3	0	0	0.69488189	FALSE	0	ASV_B434: Clostridiales	288	0.86
6163	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B231: Collinsella	82.57142857	ASV_B231	7	0	0	0.74212598	FALSE	0	ASV_B231: Collinsella	1334	0.70935961
6171	2.03149606	7.56E-04	0.49224806	0.19047619	7	4	Chimps	FALSE	ASV_B313: Coriobacteriaceae	82.57142857	ASV_B313	7	0	0	0.74212598	FALSE	0	ASV_B313: Coriobacteriaceae	1334	0.70935961
6179	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B5: Coriobacteriaceae	76.22222222	ASV_B5	9	0	0	0.76181102	FALSE	0	ASV_B5: Coriobacteriaceae	3292	0.6271809
6189	2.48031496	0	0.4031746	0	1	4	Chimps	FALSE	ASV_B659: Coriobacteriaceae	84	ASV_B659	1	0	0	0.62992126	FALSE	0	ASV_B659: Coriobacteriaceae	0	0
86	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	Eubacterium biforme	76.22222222	ASV_B124	9	0	0	0.76181102	FALSE	0	Eubacterium biforme	3292	0.6271809
6200	1.95275591	0.00165685	0.51209677	0.13888889	9	3	Chimps	FALSE	ASV_B123: f__R4-45B	76.22222222	ASV_B123	9	0	0	0.76181102	FALSE	0	ASV_B123: f__R4-45B	3292	0.6271809
6210	2.48031496	0	0.4031746	0	1	4	Chimps	FALSE	ASV_B122: g__CF231	84	ASV_B122	1	0	0	0.62992126	FALSE	0	ASV_B122: g__CF231	0	0
6212	3.16535433	0	0.3159204	0	1	4	Chimps	FALSE	ASV_B122: g__CF232	47	ASV_B122	1	0	0	0.45866142	FALSE	0	ASV_B122: g__CF232	0	0
6214	2.47244094	0	0.4044586	0	1	4	Chimps	FALSE	ASV_B122: g__CF233	90	ASV_B122	1	0	0	0.63188976	FALSE	0	ASV_B122: g__CF233	0	0
6216	2.31496063	0	0.43197279	0	1	4	Chimps	FALSE	ASV_B122: g__CF234	94	ASV_B122	1	0	0	0.67125984	FALSE	0	ASV_B122: g__CF234	0	0
6218	2.55905512	0	0.39076923	0	1	4	Chimps	FALSE	ASV_B122: g__CF235	79	ASV_B122	1	0	0	0.61023622	FALSE	0	ASV_B122: g__CF235	0	0
6220	2.66141732	0	0.37573964	0	1	4	Chimps	FALSE	ASV_B122: g__CF236	79	ASV_B122	1	0	0	0.58464567	FALSE	0	ASV_B122: g__CF236	0	0
6222	2.7007874	0	0.37026239	0	1	4	Chimps	FALSE	ASV_B122: g__CF237	61	ASV_B122	1	0	0	0.57480315	FALSE	0	ASV_B122: g__CF237	0	0
6224	2.58267717	0	0.38719512	0	1	4	Chimps	FALSE	ASV_B122: g__CF238	77	ASV_B122	1	0	0	0.60433071	FALSE	0	ASV_B122: g__CF238	0	0
