ITS	Kingdom	Phylum	Class	Order	Family	Genus	Species
2ea4d3f0c0809deb8ddf5dd72f59f3ae	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
44c162c80f8b858bf1a8b778ed64e38a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
86d9354c983cfb4f7258c9268741b01b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9fbce354265d21d590396c8519d73332	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d7bbcf308b59b874b527b0c0112dffe0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e8a2974711b5894eed8154e7a8ce9297	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
82dec4354fd6b78e104adb0594ecc4e1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3e091499c9e83827582f1c0dd640f3ea	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c37f310cc8fd2cf46a0dfab1ef55a566	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3f01d5d0c2fc5bee8c9c9c3b57eac877	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
79ac4a0f335ec763f7980b28727ff5ba	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a811ddfd1165095d97478fcb89dcbb87	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7a5f75d61fc608efec95673a4eb2b3ba	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
cfd28639ba8acd2996510ffa88fb9190	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
951286f4eb25177f407b893d72e36765	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a431e8d58f56d88454cdbce34635d4c4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b505907fa3e7654fc0d0bbdecc4b7852	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
14647a5b87427f1929c60cd27af60043	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
8dcf6370a0fefb8d0b689eab02e84d68	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1a607a18f2ab864f96451e90ec8b3506	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
dc0160390debc27a1140a0d8e16d70ab	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d757eef0d4d79198a56e375ea0b381b8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
29af175d16d372c22a1b9a6f6b009339	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3f12f930686a2d8af2459ab5496bc295	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6f88b8d5ec32c21d1d257f1aad770b3c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0e103fdd25a8141d6300b6ea92851655	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
daa54f0ea324b6c29bd19f9fa23b1db8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a964831551dada7857927a2e21ec2bd6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f4f9259d709e7445ac200f64313ab1c0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b59ee251e90e5680840a3b5b38ced593	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
86dabe95c0af930a837915b2e461ed18	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1cf74548660b3a38eef84d73a3127d4c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
34ef5867f595c6d220b1d76c9668dcb9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
103754b03058ed4c091e9c3ac5b7d645	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6fb71c8212a124967ad01ceb27e3711b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
04dfb46ffe043d1bdd717e08808532e4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b8fb5c8026c6f852bc02a446fbeb88d6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
dada462880bbc9e4186a05fb68121ab6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
8d089c46a29a6c36b091f8e4b51fc0a0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
267db87dffdaaa388c634a6334ea6432	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e176e44fff79eb829b45231b5c9a46af	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1567b8e4b40b0ff6e60ddcebd29ba6ec	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b7ee539093b1b7aeff27410d17a1bc68	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
fff4841c1ad1b057ac0de615f7f2f2cb	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
350eedd2a4b81e8013c515d1b84048e1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
22bb25d6332c475314cc226d757c6ad3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
5f5f8ca02be0830a5c7baffda6c874f7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
172fa3ad0390396752063ea748c9c038	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3d03c1116de3dd93a08c1b26f1c815c8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6990bc12d57b72390abbccf81004788b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
28f3934b966a80f725af1a2ca6ad1ee7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
cec779b6a832a4b3ebbbd5e9826c39f7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0dc957a9e4d8b037f51ceb4fe34f237f	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9076169661392d050c626d5631bcbadb	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9fa8bedbbc18c320c24306655fd632e3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ad8fb416277a2dddbf18f33145bc3572	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
5d77f444f81e906e7f1642fd5bf558db	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ef13de9094b7057397c804cbd8b3f1ae	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0ccc5a0c1049b7a6eea5cdf23c86ef62	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2b6a9a3e1d6e8f25aabb3f1b68427327	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1f73bb324ea704e66e6520fc36ca08b1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2ff45359110740b2ae723e719a5b1e0e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c3257fc87f905a0c2122ca62387c8c6c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
990228ff9e6a2262865045fcc13635db	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7b28eb7c52b85c32d632c0c22dfac7a6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3b3e2178de6e8de85c01c32329b3245b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2f1920d85cf1428671018ce73698134f	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e468b002ff815e2a7fc3cb7734036903	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
fbe96134a2235490780ae173a0b57671	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
382f7a8281797a585c25b7e3270fae92	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
763de6804a4c676c1c3c95e60a4ec4f1	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f45ff4ba23beb47dc838cbff003bff60	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
25dfeefc245bda3ef3815b7aee0b0d80	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0316104086cc7084db7a270f81581d40	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9943bfa13ff25d7c2a2668ebb8e4eab2	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
fa37abfe43afbd3910c6d94efdb2afe7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
8005d6e012bd416719010ce6795a9ab6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
878acab742a2bce8d14422eba604fe40	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
078d34360471b8e98440a85b22903fd7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
4f9bf90e9da61e79c91a68ee06794e91	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b3a4671a9cd89aa45a3f587d6d0cbaf6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c65f16deb05f3b35486e0e0c1390c4dd	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ec111f361b2759153e5279754ab1becf	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
7e9ca6ced8116b6d5100c4b387067af6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
a10058d2b6da01db8e777f39e56a07ca	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
966e1a4703dedff3c6a56595ad60f959	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
4d4136755db533b83c18e62ebd5d1c52	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b6956522f7bf20d1ee86107f629ad25a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3a0daf0280882547c9b9faa7faf20f99	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
cabe6622db117a555208b6e8a76ae8e7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b39ae86b5c2e5899b25eecc415fe29e3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2f9b3feb4c8b59873e0abde35774b717	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d7bc7d1d231f613fbceabba341034b3c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
57073555a2758a674f2e5bd139a0344c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ad0e2aa558fcb2caeec431dd114ad63c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
9e86bfac84b0a71f7b6db79254375830	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
22a48076622cb108f2c95eef4b0689c2	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
39d758a27c5768813c6cbb78833e8a5c	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b72001787c60887c50fec26172668089	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
4284e207e56dabdd0e7b10aced588d0b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6a205e6362e4c32578dde63bad8c9717	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
e836b95f31fb297c4e138848a5ea6390	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6ff38cf92e8394ee608adc92b4a6e678	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
32cf6f24bd3be6edd3db6ca52128796a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
72d0b144d75c12e40e7b5d449ba79897	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6fa8d71a3204038a396da2d383f834a7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
aa6edde7141803626ea8a642221b6ea6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
94335820a9bcbcf0a81bd857f999ab03	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
498485786fc305162ffb29a6269dedc2	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
187f251a03a27f135b1289ffd63117b6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
5bc53450b5f1c23d6c97c7d08d7daf73	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d3db0b7d1b71123a217cec870f613ee4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
8bb0e1e0a75d1e84edfae65eddc752b5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
2443ff98e85e942d5886528d1c1480ff	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
d252cb94ca9dc68a684455be22744dc8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
31e4c485f90c6e14fd1737bae5b75625	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
30ad2b26027217da4eaa02847ae54bc7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
caf908931c4f0b3e312e8b6e29bbbfae	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c2620d77e0aaa14628a2dcb62ebb4614	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
defe3b0413a0d52f91c7e019eec5799a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1d453baff14533a69eae498448346d1b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
440b953b36b26898b401619cf2649c5e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6119dea3eb49a67a15ed911ebe9bab01	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
47add4bfabf069e77b69c76e499f98d2	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1d2abe4d21da5b69897b39800eda2c8d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c6559b0bbc44770c4dc49f4e45961c37	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
46dfbf9324b6e4b2e00efffbe2788581	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
6d956c99fce89e236ed0b133da6aa204	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
754260ee122c53181f23108b5677289a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ad6ba8c19e65731d6160fd7d0e9439f6	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1a06b39a6ced29755107ced9905c3d8a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
c68aeb5ebf71e64c0baf926b123a5944	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
3dd18187087d088eae95d906e2ce04ae	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
0bd6dbb4968a88ccbee7ddac10effc9b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
95fad8a487213a2bacf0e5532269b19a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
f56362cd943212abae8711bf9a9f9dde	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
b796a0de8fbe3324889c1650f49d82a2	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
